test;variables_used;mse;r_squared;aic
2418;x2, x3_squared, x4_squared, x5_squared, x6, x6_squared;271.7212366989427;0.5078915239729773;858.2653742094615
3387;x1, x1_squared, x2, x3, x3_squared, x4_squared, x6, x6_squared;261.07273875597275;0.5271767891158627;858.2676127456103
1698;x1, x1_squared, x2_squared, x3_squared, x4_squared, x6;271.7392292572803;0.5078589380383227;858.2719956877368
2314;x2, x2_squared, x3, x3_squared, x6, x6_squared;271.74066503390145;0.507856337734226;858.2725240519454
1474;x2_squared, x3, x3_squared, x6, x6_squared;277.2380429348611;0.4979001550896459;858.2753564333294
1006;x1, x2_squared, x3, x4, x5_squared;277.24117121696065;0.49789448952535165;858.2764848010012
1673;x1, x1_squared, x2_squared, x3, x3_squared, x5_squared;271.7617820144189;0.5078180932258947;858.2802947549634
837;x1, x1_squared, x2_squared, x3_squared, x4;277.25518427367786;0.49786911078032103;858.2815391378174
3105;x1_squared, x2_squared, x3, x3_squared, x4, x5_squared, x6;266.40007788827677;0.5175285600207554;858.2876297448947
3697;x1_squared, x2, x3, x3_squared, x4, x5_squared, x6, x6_squared;261.12909450338975;0.5270747244362164;858.2891966405898
2865;x1, x2, x3, x4_squared, x5_squared, x6, x6_squared;266.4120296247591;0.5175069144883795;858.2921160305162
3581;x1, x2, x3, x3_squared, x4_squared, x5_squared, x6, x6_squared;261.1390091861895;0.5270567681678653;858.2929934195739
2202;x1_squared, x2_squared, x3, x4_squared, x5_squared, x6;271.80142098947925;0.5077463039324068;858.2948796182918
590;x2, x2_squared, x3, x6_squared;282.8969958632008;0.4876513473950179;858.2959925583781
512;x1_squared, x2_squared, x3_squared, x6_squared;282.8978220089605;0.4876498511802365;858.2962845885394
2572;x1, x1_squared, x2, x3, x3_squared, x4_squared, x5_squared;266.42771278292906;0.5174785110585995;858.2980026628097
45;x2_squared, x4;294.4487155422043;0.46673027683098167;858.2981913563221
2076;x1_squared, x2, x2_squared, x3_squared, x4_squared, x6;271.81594069981685;0.5077200075979231;858.3002215044655
1213;x1_squared, x2_squared, x3, x3_squared, x6_squared;277.3475412038635;0.49770184513440985;858.3148447552609
2354;x2, x2_squared, x3_squared, x5_squared, x6, x6_squared;271.87177261822285;0.50761889161371;858.320759735231
1596;x1, x1_squared, x2, x2_squared, x3_squared, x5_squared;271.8887725753339;0.5075881033577455;858.3270124717588
2901;x1, x2_squared, x3, x3_squared, x4_squared, x5_squared, x6;266.51189717472835;0.5173260465208369;858.3295951325479
217;x2_squared, x3, x4_squared;288.7217426106453;0.47710227408756745;858.3340462367966
3531;x1, x2, x2_squared, x3, x3_squared, x5_squared, x6, x6_squared;261.2503002449903;0.5268552113296614;858.3356018950826
2303;x2, x2_squared, x3, x3_squared, x4, x6;271.91217470284505;0.5075457202689402;858.335619344418
926;x1, x2, x2_squared, x3_squared, x6_squared;277.4361742446079;0.49754132374441407;858.3467970419018
641;x2, x3_squared, x4_squared, x6_squared;283.0424531706385;0.4873879128002112;858.3473964005698
1639;x1, x1_squared, x2, x3_squared, x4, x6_squared;271.9449268998801;0.5074864034707198;858.3476637571792
609;x2, x2_squared, x5_squared, x6;283.07131565240854;0.4873356405814817;858.3575931077987
2208;x1_squared, x2_squared, x3, x5_squared, x6, x6_squared;272.0012786950225;0.5073843459489531;858.3683833778933
2616;x1, x1_squared, x2, x3_squared, x4_squared, x6, x6_squared;266.6231201395645;0.5171246130061449;858.3713192597718
832;x1, x1_squared, x2_squared, x3, x4_squared;277.5108041379931;0.4974061631528238;858.3736932668538
2348;x2, x2_squared, x3_squared, x4_squared, x5_squared, x6;272.01936508515485;0.5073515900775571;858.3750325337097
2643;x1, x1_squared, x2_squared, x3, x3_squared, x4_squared, x6;266.6444431115103;0.5170859954311768;858.3793163604495
1593;x1, x1_squared, x2, x2_squared, x3_squared, x4;272.042882478316;0.5073089982336171;858.3836776449194
688;x2_squared, x3, x6, x6_squared;283.1494733012915;0.48719409094793475;858.3851998827191
1440;x2, x3_squared, x4_squared, x6, x6_squared;277.54751885699375;0.4973396699164663;858.3869224060392
368;x1, x2, x4, x6;283.15739084658;0.48717975165229077;858.3879960859051
827;x1, x1_squared, x2, x5_squared, x6;277.5519609543246;0.4973316249297203;858.3885228749613
1508;x2_squared, x3_squared, x4_squared, x5_squared, x6;277.56536451901707;0.49730735002256077;858.393351967508
104;x1, x2_squared, x6;288.89960797003323;0.476780145968287;858.3956316905997
1628;x1, x1_squared, x2, x3, x4_squared, x6_squared;272.08336162210446;0.5072356873286521;858.3985562302852
2049;x1_squared, x2, x2_squared, x3, x3_squared, x4_squared;272.0881821106712;0.5072269570456933;858.4003279100515
2796;x1, x2, x2_squared, x3, x5_squared, x6, x6_squared;266.70758253118424;0.5169716449888984;858.4029928131235
592;x2, x2_squared, x3_squared, x4_squared;283.20101191097734;0.48710075048262114;858.4034001354509
1467;x2_squared, x3, x3_squared, x4_squared, x6;277.59419352711086;0.49725513842728475;858.4037378134157
1419;x2, x3, x4_squared, x5_squared, x6_squared;277.59906089719925;0.4972463232382125;858.4054912101111
2994;x1_squared, x2, x2_squared, x3, x4, x5_squared, x6;266.7256268770277;0.5169389652630081;858.409758175884
2112;x1_squared, x2, x3, x3_squared, x4_squared, x6_squared;272.1210082477686;0.5071675063362195;858.4123917037979
840;x1, x1_squared, x2_squared, x3_squared, x5_squared;277.6201992992265;0.49720803993384644;858.4131056441025
2513;x1, x1_squared, x2, x2_squared, x3, x3_squared, x5_squared;266.74212902484624;0.5169090785787251;858.4159449219961
2579;x1, x1_squared, x2, x3, x3_squared, x5_squared, x6_squared;266.7444234767035;0.5169049231464133;858.4168050943272
3316;x1, x1_squared, x2, x2_squared, x3, x3_squared, x6, x6_squared;261.4762274540933;0.5264460394301241;858.4220437384555
1588;x1, x1_squared, x2, x2_squared, x3, x4_squared;272.1674417979884;0.5070834115340879;858.4294538150107
2216;x1_squared, x2_squared, x3_squared, x4, x5_squared, x6;272.1745068847987;0.5070706161076226;858.4320496417066
305;x1, x1_squared, x2, x5_squared;283.2916314124217;0.48693663145646093;858.4353933142803
1514;x2_squared, x3_squared, x5_squared, x6, x6_squared;277.7122477985613;0.49704133288040253;858.4462564173587
1216;x1_squared, x2_squared, x3, x4, x5_squared;277.75594985130334;0.4969621850344872;858.4619916306498
1670;x1, x1_squared, x2_squared, x3, x3_squared, x4;272.2661693454421;0.5069046082005332;858.4657217993948
2790;x1, x2, x2_squared, x3, x4_squared, x5_squared, x6;266.88066661561913;0.5166581761336461;858.467868338693
3701;x1_squared, x2, x3, x3_squared, x4_squared, x5_squared, x6, x6_squared;261.5995038530725;0.5262227762006144;858.4691789404476
1346;x2, x2_squared, x3, x4_squared, x5_squared;277.7785202638006;0.4969213082468197;858.4701172875527
1875;x1, x2, x3, x4, x5_squared, x6_squared;272.2797677334389;0.5068799804530858;858.4707161945685
2083;x1_squared, x2, x2_squared, x3_squared, x6, x6_squared;272.2804011107863;0.5068788333570217;858.4709488143536
2979;x1_squared, x2, x2_squared, x3, x3_squared, x4_squared, x6;266.90294355905144;0.5166178308414775;858.4762151455342
1362;x2, x2_squared, x3_squared, x4_squared, x6;277.8064169479834;0.49687078516328675;858.4801595627614
3075;x1_squared, x2, x3, x4_squared, x5_squared, x6, x6_squared;266.9277062327277;0.5165729836968331;858.4854924973324
1801;x1, x2, x2_squared, x3, x3_squared, x6_squared;272.3264038761042;0.506795518740142;858.4878427514128
676;x2_squared, x3, x4, x5_squared;283.4442971634419;0.4866601418048282;858.4892687603269
100;x1, x2_squared, x4;289.1808525795904;0.47627078991691074;858.4929346271078
1804;x1, x2, x2_squared, x3, x4, x5_squared;272.34801535358014;0.5067563786590259;858.4957783095092
2876;x1, x2, x3_squared, x4, x5_squared, x6, x6_squared;266.97098536503086;0.5164946017930105;858.5017049859858
1433;x2, x3_squared, x4, x5_squared, x6_squared;277.8680113431797;0.49675923288154344;858.5023288015504
696;x2_squared, x3_squared, x4_squared, x6;283.48141423214315;0.4865929198815989;858.502362916407
3305;x1, x1_squared, x2, x2_squared, x3, x3_squared, x4, x6;261.68680426027584;0.5260646683145056;858.5025451518924
1353;x2, x2_squared, x3, x5_squared, x6_squared;277.8877825278365;0.49672342571509265;858.5094438635554
3651;x1_squared, x2, x2_squared, x3, x3_squared, x5_squared, x6, x6_squared;261.7092548476441;0.5260240085395467;858.5111239659631
3111;x1_squared, x2_squared, x3, x3_squared, x4_squared, x5_squared, x6;266.9979607588973;0.5164457472385153;858.5118087173302
185;x2, x2_squared, x6;289.2373786934162;0.47616841669033316;858.5124796936183
2538;x1, x1_squared, x2, x2_squared, x3_squared, x4_squared, x6;267.01510094334105;0.5164147050198508;858.5182281050489
221;x2_squared, x3, x6_squared;289.2644103755246;0.4761194601934158;858.5218251036547
1705;x1, x1_squared, x2_squared, x3_squared, x6, x6_squared;272.4319738747586;0.5066043231906769;858.5266012191254
1970;x1, x2_squared, x3_squared, x4_squared, x5_squared, x6;272.4320989027178;0.5066040967552344;858.5266471123913
1398;x2, x3, x3_squared, x4_squared, x6_squared;277.9856111572115;0.4965462503926983;858.5446420333171
1335;x2, x2_squared, x3, x3_squared, x4_squared;278.00222533904986;0.49651616080601635;858.550618488467
488;x1_squared, x2, x4, x6;283.6258957127515;0.4863312525857332;858.5533167592514
1136;x1_squared, x2, x2_squared, x3_squared, x6_squared;278.03618175054174;0.496454663080945;858.5628321812987
669;x2_squared, x3, x3_squared, x4_squared;283.66212529348616;0.4862656379728342;858.5660896645279
2378;x2, x3, x3_squared, x4, x5_squared, x6_squared;272.55609450643146;0.5063795309895296;858.57215107279
149;x1_squared, x2_squared, x6;289.4103248557894;0.4758551976227545;858.5722556735323
2302;x2, x2_squared, x3, x3_squared, x4, x5_squared;272.5628625318219;0.5063672735646001;858.5746342098388
1357;x2, x2_squared, x3_squared, x4, x5_squared;278.0741343232549;0.4963859279944054;858.5764814777333
1462;x2_squared, x3, x3_squared, x4, x5_squared;278.07793721282235;0.49637904066306426;858.5778490495763
2658;x1, x1_squared, x2_squared, x3, x4, x5_squared, x6;267.18587801007163;0.5161054143546449;858.5821654916418
2307;x2, x2_squared, x3, x3_squared, x4_squared, x6;272.61505049567654;0.5062727570679455;858.5937795063619
3006;x1_squared, x2, x2_squared, x3, x5_squared, x6, x6_squared;267.217425098397;0.5160482801028379;858.5939719637121
3401;x1, x1_squared, x2, x3, x4, x5_squared, x6, x6_squared;261.92967893250386;0.5256248032297309;858.5953133123464
1924;x1, x2_squared, x3, x3_squared, x4, x5_squared;272.6272821435316;0.5062506045941144;858.5982661894842
1369;x2, x2_squared, x3_squared, x6, x6_squared;278.17778983780755;0.49619819972583856;858.6137507477349
2545;x1, x1_squared, x2, x2_squared, x3_squared, x6, x6_squared;267.2890125711308;0.5159186295737233;858.6207583476045
1010;x1, x2_squared, x3, x4_squared, x5_squared;278.2407612242683;0.49608415360489133;858.6363852866479
1976;x1, x2_squared, x3_squared, x5_squared, x6, x6_squared;272.7327187448387;0.5060596506377102;858.6369329792924
223;x2_squared, x3_squared, x4_squared;289.6054221589823;0.4755018611014077;858.6396449670298
2804;x1, x2, x2_squared, x3_squared, x4, x5_squared, x6;267.3551082956029;0.5157989250315351;858.6454834767994
596;x2, x2_squared, x3_squared, x6_squared;283.88782817651366;0.48585687234541786;858.6456255339419
2127;x1_squared, x2, x3, x4, x5_squared, x6_squared;272.7664974689046;0.5059984747185067;858.6493174972185
1021;x1, x2_squared, x3_squared, x4, x5_squared;278.2772876771836;0.49601800133318363;858.6495120677253
3000;x1_squared, x2, x2_squared, x3, x4_squared, x5_squared, x6;267.39026241505553;0.5157352581633872;858.6586314614025
836;x1, x1_squared, x2_squared, x3, x6_squared;278.3221800778601;0.49593669767377724;858.6656430212653
145;x1_squared, x2_squared, x4;289.6818734661349;0.47536340178659586;858.666039921027
2056;x1_squared, x2, x2_squared, x3, x4, x5_squared;272.8396083949211;0.5058660650959832;858.6761173902798
3519;x1, x2, x2_squared, x3, x3_squared, x4, x5_squared, x6;262.1820330688197;0.5251677700918349;858.6916111626094
2053;x1_squared, x2, x2_squared, x3, x3_squared, x6_squared;272.88188491866794;0.5057894989949102;858.6916111996128
3086;x1_squared, x2, x3_squared, x4, x5_squared, x6, x6_squared;267.4943265981883;0.5155467897639621;858.6975423541758
1946;x1, x2_squared, x3, x4, x6, x6_squared;272.89872651845667;0.5057589975364797;858.6977827635859
1592;x1, x1_squared, x2, x2_squared, x3, x6_squared;272.94850909335923;0.5056688373879186;858.7160232425305
687;x2_squared, x3, x5_squared, x6_squared;284.10551503391025;0.48546262436927157;858.7222767379242
2222;x1_squared, x2_squared, x3_squared, x4_squared, x5_squared, x6;272.97488668377895;0.5056210655023624;858.7256867193641
838;x1, x1_squared, x2_squared, x3_squared, x4_squared;278.51419206836636;0.4955889488957468;858.7346083431162
818;x1, x1_squared, x2, x4, x6;278.51459384357304;0.49558822124932844;858.734752599649
1439;x2, x3_squared, x4_squared, x5_squared, x6_squared;278.57491772373106;0.49547896996999063;858.7564093995497
80;x1, x1_squared, x2_squared;289.9450199690615;0.4748868228261133;858.7568385102527
231;x2_squared, x4, x6;289.9458314996429;0.4748853530805661;858.7571184010561
2510;x1, x1_squared, x2, x2_squared, x3, x3_squared, x4;267.65415615411644;0.5152573258996451;858.757275144544
680;x2_squared, x3, x4_squared, x5_squared;284.2108370142658;0.4852718780004026;858.7593412993015
703;x2_squared, x3_squared, x6, x6_squared;284.21743141340636;0.48525993502623255;858.7616615213972
2880;x1, x2, x3_squared, x4_squared, x5_squared, x6, x6_squared;267.6692399893738;0.5152300078906762;858.762910554978
1643;x1, x1_squared, x2, x3_squared, x4_squared, x6_squared;273.07705987282463;0.5054360218415763;858.7631092359883
3862;x1, x1_squared, x2, x3, x3_squared, x4, x5_squared, x6, x6_squared;257.17877931739196;0.5342290551378747;858.7648548826935
2176;x1_squared, x2_squared, x3, x3_squared, x4, x5_squared;273.08611048279914;0.5054196304768979;858.7664234872841
367;x1, x2, x4, x5_squared;284.23105335592453;0.4852352646196988;858.7664541958032
2384;x2, x3, x3_squared, x4_squared, x5_squared, x6_squared;273.0868299274643;0.5054183275061692;858.7666869366833
46;x2_squared, x4_squared;295.83697017045137;0.46421603879149775;858.7685592549161
2306;x2, x2_squared, x3, x3_squared, x4_squared, x5_squared;273.093171281062;0.5054068428173284;858.7690090113048
1339;x2, x2_squared, x3, x3_squared, x6_squared;278.6123748365986;0.49541113220010013;858.7698544703271
2570;x1, x1_squared, x2, x3, x3_squared, x4, x6_squared;267.69070309537284;0.5151911365219445;858.7709287514411
3324;x1, x1_squared, x2, x2_squared, x3, x4, x5_squared, x6;262.40012019710423;0.5247727971937093;858.7747581547407
303;x1, x1_squared, x2, x4_squared;284.27788052932704;0.48515045693510384;858.7829278765909
1881;x1, x2, x3, x4_squared, x5_squared, x6_squared;273.14895653592515;0.505305811344452;858.789434113001
89;x1, x2, x2_squared;290.0437226393615;0.4747080645470356;858.790874574749
1008;x1, x2_squared, x3, x4, x6_squared;278.67740386544074;0.4952933595273793;858.7931920701262
1466;x2_squared, x3, x3_squared, x4_squared, x5_squared;278.6823363712398;0.4952844263724252;858.7949620242306
3447;x1, x1_squared, x2_squared, x3, x3_squared, x5_squared, x6, x6_squared;262.46854996633317;0.5246488655133621;858.800833161121
1017;x1, x2_squared, x3, x5_squared, x6_squared;278.6989176549732;0.49525439636679225;858.8009117340993
1594;x1, x1_squared, x2, x2_squared, x3_squared, x4_squared;273.1854706361037;0.5052396814445197;858.8028010539869
691;x2_squared, x3_squared, x4, x5_squared;284.34450745916274;0.4850297903383294;858.8063623848157
181;x2, x2_squared, x4;290.094689984092;0.4746157586873716;858.8084453281253
3309;x1, x1_squared, x2, x2_squared, x3, x3_squared, x4_squared, x6;262.4990976610664;0.5245935412417522;858.8124710953464
1220;x1_squared, x2_squared, x3, x4_squared, x5_squared;278.7448389675578;0.4951712292672026;858.817387409768
1808;x1, x2, x2_squared, x3, x4_squared, x5_squared;273.23037180324854;0.5051583619083513;858.819235850989
1361;x2, x2_squared, x3_squared, x4_squared, x5_squared;278.78127416892806;0.4951052422592017;858.8304577218354
3405;x1, x1_squared, x2, x3, x4_squared, x5_squared, x6, x6_squared;262.55526239748247;0.5244918224980135;858.8338649703059
1231;x1_squared, x2_squared, x3_squared, x4, x5_squared;278.7915714652536;0.4950865930477395;858.8341513365468
2228;x1_squared, x2_squared, x3_squared, x5_squared, x6, x6_squared;273.27227573118756;0.5050824706075161;858.8345711574913
2313;x2, x2_squared, x3, x3_squared, x5_squared, x6_squared;273.2833018897485;0.5050625013693668;858.8386059378554
2897;x1, x2_squared, x3, x3_squared, x4, x6, x6_squared;267.8719829802892;0.5148628244290647;858.838625735026
3014;x1_squared, x2, x2_squared, x3_squared, x4, x5_squared, x6;267.8747526257337;0.5148578083838876;858.839659673363
673;x2_squared, x3, x3_squared, x6_squared;284.4466203705374;0.48484485584513415;858.8422676257645
227;x2_squared, x3_squared, x6_squared;290.1993360637347;0.47442623642771764;858.844511899925
204;x2, x4, x6_squared;290.20077194341485;0.4744236359369729;858.845006689523
103;x1, x2_squared, x5_squared;290.2212430805419;0.47438656110168764;858.8520605698395
1895;x1, x2, x3_squared, x4, x5_squared, x6_squared;273.32137328249445;0.5049935510904264;858.8525360758644
1671;x1, x1_squared, x2_squared, x3, x3_squared, x4_squared;273.32771525433446;0.5049820652819003;858.8548563840742
2664;x1, x1_squared, x2_squared, x3, x4_squared, x5_squared, x6;267.9323977397168;0.5147534085602401;858.8611767860654
3639;x1_squared, x2, x2_squared, x3, x3_squared, x4, x5_squared, x6;262.65047652238604;0.524319382248323;858.870122809431
97;x1, x2, x6_squared;290.27956709478946;0.47428093173640196;858.8721549481493
1368;x2, x2_squared, x3_squared, x5_squared, x6_squared;278.9123880854711;0.4948677846705356;858.8774777716701
372;x1, x2, x4_squared, x6;284.54948735533907;0.4846585556658062;858.878424985903
314;x1, x1_squared, x2_squared, x6;284.55569477177534;0.484647313547672;858.8806064513444
487;x1_squared, x2, x4, x5_squared;284.55973965687286;0.48463998794344165;858.8820279151997
1819;x1, x2, x2_squared, x3_squared, x4, x5_squared;273.40991929266244;0.5048331873196318;858.8849271287069
2816;x1, x2, x2_squared, x3_squared, x5_squared, x6, x6_squared;268.01275878862697;0.5146078683963886;858.8911653207255
1473;x2_squared, x3, x3_squared, x5_squared, x6_squared;278.9511700072501;0.4947975475677756;858.891381501813
3525;x1, x2, x2_squared, x3, x3_squared, x4_squared, x5_squared, x6;262.71458713133126;0.524203272906085;858.894528927652
1928;x1, x2_squared, x3, x3_squared, x4_squared, x5_squared;273.44697036809134;0.5047660849153957;858.8984776850539
2670;x1, x1_squared, x2_squared, x3, x5_squared, x6, x6_squared;268.05283668482247;0.514535284182292;858.9061179297377
2810;x1, x2, x2_squared, x3_squared, x4_squared, x5_squared, x6;268.07078353191093;0.5145027810342956;858.9128129703657
3336;x1, x1_squared, x2, x2_squared, x3, x5_squared, x6, x6_squared;262.7792100249237;0.5240862357761625;858.9191240396277
405;x1, x2_squared, x5_squared, x6;284.6672333061344;0.484445308511818;858.9197962064595
230;x2_squared, x4, x5_squared;290.47311350293967;0.4739304040076444;858.9388085932488
3866;x1, x1_squared, x2, x3, x3_squared, x4_squared, x5_squared, x6, x6_squared;257.63158439112226;0.5334089896270673;858.940766333751
134;x1_squared, x2, x2_squared;290.485037181222;0.47390880929086976;858.9429134253336
2198;x1_squared, x2_squared, x3, x4, x6, x6_squared;273.598792585133;0.5044911229699729;858.9539839081968
3090;x1_squared, x2, x3_squared, x4_squared, x5_squared, x6, x6_squared;268.18180257968004;0.5143017168294093;858.9542184767374
3435;x1, x1_squared, x2_squared, x3, x3_squared, x4, x5_squared, x6;262.88154000310277;0.523900908157956;858.9580578879192
2133;x1_squared, x2, x3, x4_squared, x5_squared, x6_squared;273.62485523893076;0.5044439214593459;858.9635093203099
711;x2_squared, x4, x5_squared, x6;284.81307539558765;0.48418117704659525;858.9710155692411
148;x1_squared, x2_squared, x5_squared;290.57042642160775;0.47375416267779746;858.9723045063402
3816;x1, x1_squared, x2, x2_squared, x3, x3_squared, x5_squared, x6, x6_squared;257.7221711053332;0.5332449299811589;858.9759214923882
1227;x1_squared, x2_squared, x3, x5_squared, x6_squared;279.19137855739905;0.49436251103924167;858.9774557728383
2678;x1, x1_squared, x2_squared, x3_squared, x4, x5_squared, x6;268.26534823135376;0.5141504091001228;858.9853662430078
1815;x1, x2, x2_squared, x3, x5_squared, x6_squared;273.6999767421684;0.5043078705237464;858.9909597480339
2060;x1_squared, x2, x2_squared, x3, x4_squared, x5_squared;273.7106728784688;0.5042884989818011;858.9948676501944
2764;x1, x2, x2_squared, x3, x3_squared, x4, x5_squared;268.333965788933;0.514026137320341;859.0109412134411
1218;x1_squared, x2_squared, x3, x4, x6_squared;279.29610804143545;0.4941728377276877;859.014960457465
3330;x1, x1_squared, x2, x2_squared, x3, x4_squared, x5_squared, x6;263.0389989131157;0.5236157377193671;859.0179372434743
142;x1_squared, x2, x6_squared;290.70926004805295;0.47350272408889194;859.0200727777305
1025;x1, x2_squared, x3_squared, x4_squared, x5_squared;279.31499250714535;0.4941386364788123;859.0217216785358
2840;x1, x2, x3, x3_squared, x4, x5_squared, x6_squared;268.3635067658376;0.5139726362936954;859.0219496412594
2147;x1_squared, x2, x3_squared, x4, x5_squared, x6_squared;273.8074749497751;0.504113182836602;859.0302279657196
3416;x1, x1_squared, x2, x3_squared, x4, x5_squared, x6, x6_squared;263.08285794774815;0.5235363055669333;859.0346098200504
101;x1, x2_squared, x4_squared;290.7606058743571;0.47340973276940623;859.0377334784639
842;x1, x1_squared, x2_squared, x3_squared, x6_squared;279.36371718381;0.4940503922669516;859.0391645042397
492;x1_squared, x2, x4_squared, x6;285.0073733460255;0.4838292882157965;859.03921177329
525;x1_squared, x2_squared, x5_squared, x6;285.0141643863201;0.48381698910907;859.0415945044135
702;x2_squared, x3_squared, x5_squared, x6_squared;285.0719284835975;0.48371237379734244;859.061859547956
2180;x1_squared, x2_squared, x3, x3_squared, x4_squared, x5_squared;273.8956071555774;0.5039535684979761;859.0624104417517
2071;x1_squared, x2, x2_squared, x3_squared, x4, x5_squared;273.90098005090834;0.5039438377630314;859.0643720805997
3645;x1_squared, x2, x2_squared, x3, x3_squared, x4_squared, x5_squared, x6;263.1723539170405;0.5233742213456406;859.0686222034482
396;x1, x2_squared, x4, x6;285.1213692164696;0.48362283275151574;859.0792012926576
3026;x1_squared, x2, x2_squared, x3_squared, x5_squared, x6, x6_squared;268.5188145181382;0.5136913617704805;859.0798050596541
3107;x1_squared, x2_squared, x3, x3_squared, x4, x6, x6_squared;268.5219345937261;0.5136857110688229;859.080967010807
1952;x1, x2_squared, x3, x4_squared, x6, x6_squared;273.95748290226936;0.5038415066666024;859.0849988867484
379;x1, x2, x6, x6_squared;285.1473972798933;0.4835756938867697;859.0883296422958
695;x2_squared, x3_squared, x4_squared, x5_squared;285.14747728982826;0.48357554898250077;859.0883577014415
2786;x1, x2, x2_squared, x3, x4, x6, x6_squared;268.5667410777375;0.5136045630112367;859.0976519591758
3020;x1_squared, x2, x2_squared, x3_squared, x4_squared, x5_squared, x6;268.5788236545434;0.5135826805167706;859.1021507682887
1935;x1, x2_squared, x3, x3_squared, x5_squared, x6_squared;274.00455178314957;0.5037562612308033;859.1021785006693
1598;x1, x1_squared, x2, x2_squared, x3_squared, x6_squared;274.0069059358266;0.5037519976756235;859.1030376625149
1966;x1, x2_squared, x3_squared, x4, x6, x6_squared;274.0376549217084;0.5036963088499522;859.1142590076792
2511;x1, x1_squared, x2, x2_squared, x3, x3_squared, x4_squared;268.62223812650393;0.5135040535022112;859.1183139798472
2574;x1, x1_squared, x2, x3, x3_squared, x4_squared, x6_squared;268.6470078452403;0.5134591935984103;859.1275345778769
1023;x1, x2_squared, x3_squared, x4, x6_squared;279.66389348872167;0.4935067494301083;859.1465568147556
1806;x1, x2, x2_squared, x3, x4, x6_squared;274.1450657201138;0.5035017794677286;859.1534469629851
2067;x1_squared, x2, x2_squared, x3, x5_squared, x6_squared;274.1680163192101;0.5034602141323046;859.1618183113485
2903;x1, x2_squared, x3, x3_squared, x4_squared, x6, x6_squared;268.7524252806408;0.5132682743529666;859.1667670110558
2974;x1_squared, x2, x2_squared, x3, x3_squared, x4, x5_squared;268.77530498014363;0.5132268374222683;859.1752799484276
3441;x1, x1_squared, x2_squared, x3, x3_squared, x4_squared, x5_squared, x6;263.4679028297404;0.5228389590791092;859.1808616078387
1901;x1, x2, x3_squared, x4_squared, x5_squared, x6_squared;274.2279678684918;0.503351637173393;859.1836826397715
3050;x1_squared, x2, x3, x3_squared, x4, x5_squared, x6_squared;268.80033104976616;0.5131815132469021;859.1845906641532
3344;x1, x1_squared, x2, x2_squared, x3_squared, x4, x5_squared, x6;263.4892423712812;0.5228003114953048;859.188960764192
1675;x1, x1_squared, x2_squared, x3, x3_squared, x6_squared;274.25047494333705;0.503310875095182;859.1918897352929
371;x1, x2, x4_squared, x5_squared;285.4535021762963;0.4830213139056415;859.1956217710181
235;x2_squared, x4_squared, x6;291.2230206865871;0.4725722632682978;859.1966434162816
1032;x1, x2_squared, x3_squared, x5_squared, x6_squared;279.80705778160575;0.49324746766454375;859.1977352702888
1235;x1_squared, x2_squared, x3_squared, x4_squared, x5_squared;279.8182462267842;0.49322720451259894;859.2017338189963
657;x2, x4, x6, x6_squared;285.480647713974;0.48297215120735626;859.2051309369012
146;x1_squared, x2_squared, x4_squared;291.2517462491155;0.4725202390210561;859.20650669764
1823;x1, x2, x2_squared, x3_squared, x4_squared, x5_squared;274.3309435631842;0.5031651401119248;859.2212267189053
822;x1, x1_squared, x2, x4_squared, x6;279.88219411579956;0.49311138986891934;859.2245845743948
985;x1, x2, x4, x5_squared, x6;279.89480153676743;0.493088556840502;859.2290890185102
1012;x1, x2_squared, x3, x4_squared, x6_squared;279.9029268818814;0.4930738412030723;859.2319919760258
499;x1_squared, x2, x6, x6_squared;285.61860578961966;0.4827222983096351;859.2534441075043
2187;x1_squared, x2_squared, x3, x3_squared, x5_squared, x6_squared;274.4449109016017;0.5029587363213825;859.2627618335168
516;x1_squared, x2_squared, x4, x6;285.65515142656443;0.4826561112941453;859.2662385467842
182;x2, x2_squared, x4_squared;291.4421861886557;0.47217533735065154;859.2718720415089
2684;x1, x1_squared, x2_squared, x3_squared, x4_squared, x5_squared, x6;269.05159978041263;0.5127264458638228;859.2780248360965
2768;x1, x2, x2_squared, x3, x3_squared, x4_squared, x5_squared;269.06038333264456;0.5127105381616663;859.2812894176366
3420;x1, x1_squared, x2, x3_squared, x4_squared, x5_squared, x6, x6_squared;263.7491236717567;0.5223296460726141;859.2875428622563
2846;x1, x2, x3, x3_squared, x4_squared, x5_squared, x6_squared;269.0774819301067;0.5126795712602878;859.287644145141
717;x2_squared, x4_squared, x5_squared, x6;285.7557721055271;0.4824738793509129;859.3014568724615
208;x2, x4_squared, x6_squared;291.5394631019017;0.47199916122944874;859.3052442460258
491;x1_squared, x2, x4_squared, x5_squared;285.7669883685227;0.4824535658187191;859.305381917542
234;x2_squared, x4_squared, x5_squared;291.56975097610217;0.4719443075132064;859.3156326513182
2204;x1_squared, x2_squared, x3, x4_squared, x6, x6_squared;274.6530685514653;0.5025817464876389;859.3385798724184
1195;x1_squared, x2, x4, x5_squared, x6;280.2112633515315;0.49251541966772794;859.3420897047291
829;x1, x1_squared, x2, x6, x6_squared;280.21376532924523;0.4925108883898097;859.342982590516
1926;x1, x2_squared, x3, x3_squared, x4, x6_squared;274.66744830174866;0.5025557036317931;859.3438153405452
2996;x1_squared, x2, x2_squared, x3, x4, x6, x6_squared;269.24526717175166;0.5123756990250191;859.3499804470558
